NO. TÍTULO,RNP,NOMBRE,MATRÍCULA,MARCA DE MOTOR,TON. NETAS,MOTOR HP
125015173187,25005265,CASTRO VERDUZCO 40,2502161013-7,HONDA,0.840,90.00
125015173187,25004953,CASTRO VERDUZCO 41,2502161113-7,HONDA,0.840,50.00
125015173187,25005273,CASTRO VERDUZCO 42,2502161213-4,HONDA,0.840,50.00
125015173187,25004951,CASTRO VERDUZCO 43,2502161313-0,HONDA,0.840,50.00
125015173187,25004979,CASTRO VERDUZCO 44,2502161413-6,HONDA,0.840,50.00
125015173187,25005281,CASTRO VERDUZCO 45,2502161513-9,HONDA,0.840,90.00
125015173187,25005299,CASTRO VERDUZCO 46,2502161613-2,HONDA,0.840,75.00
125015173187,25004987,CASTRO VERDUZCO 47,2502161713-5,HONDA,0.840,60.00
125015173187,25004995,CASTRO VERDUZCO 48,2502161813-4,HONDA,0.840,50.00
125015173187,25005307,CASTRO VERDUZCO 49,2502161913-3,HONDA,0.840,50.00
125015173187,25005000,CASTRO VERDUZCO 5,2502157513-4,YAMAHA,0.840,60.00
125015173187,25005018,CASTRO VERDUZCO 50,2502162013-6,HONDA,0.840,90.00
125015173187,25005315,CASTRO VERDUZCO 51,2502162113-4,YAMAHA,0.840,115.00
125015173187,25005329,CASTRO VERDUZCO 52,2502162213-6,YAMAHA,0.840,115.00
125015173187,25005331,CASTRO VERDUZCO 53,2502162313-5,YAMAHA,0.840,115.00
125015173187,25005349,CASTRO VERDUZCO 54,2502162413-3,YAMAHA,0.840,115.00
125015173187,25005026,CASTRO VERDUZCO 55,2502162513-5,YAMAHA,0.840,115.00
125015173187,25005034,CASTRO VERDUZCO 56,2502162613-4,YAMAHA,0.840,115.00
125015173187,25005042,CASTRO VERDUZCO 57,2502162713-1,YAMAHA,0.840,115.00
125015173187,25005356,CASTRO VERDUZCO 58,2502162813-3,YAMAHA,0.840,115.00
125015173187,25005364,CASTRO VERDUZCO 59,2502162913-2,YAMAHA,0.840,115.00
125015173187,25005059,CASTRO VERDUZCO 6,2502157613-6,HONDA,0.840,75.00
125015173187,25005372,CASTRO VERDUZCO 60,2502163013-6,YAMAHA,0.840,115.00
125015173187,25005067,CASTRO VERDUZCO 7,2502157713-5,HONDA,0.840,75.00
125015173187,25005075,CASTRO VERDUZCO 8,2502157813-7,HONDA,0.840,50.00
125015173187,25005398,CASTRO VERDUZCO 9,2502157913-6,HONDA,0.840,90.00
125015175189,25000662,LA CRUZ 1,2502113413-1,YAMAHA,0.840,75.00
125015175189,25000571,LA CRUZ 10,2502114313-1,YAMAHA,0.840,75.00
125015175189,25000670,LA CRUZ 11,2502114413-6,YAMAHA,0.840,75.00
125015175189,25000688,LA CRUZ 12,2502114513-1,YAMAHA,0.840,75.00
125015175189,25000589,LA CRUZ 13,2502114613-6,YAMAHA,0.840,115.00
125015175189,25000597,LA CRUZ 14,2502114713-5,YAMAHA,0.840,115.00
125015175189,25046756,LA CRUZ 15,2502114813-2,HONDA,0.840,75.00
125015175189,25046723,LA CRUZ 16,2502114913-1,YAMAHA,0.840,115.00
125015175189,25083819,LA CRUZ 17,2502115013-4,YAMAHA,0.840,75.00
125015175189,25000613,LA CRUZ 2,2502113513-7,YAMAHA,0.840,115.00
125015175189,25000696,LA CRUZ 3,2502113613-0,YAMAHA,0.840,75.00
125015175189,25000621,LA CRUZ 4,2502113713-9,YAMAHA,0.840,115.00
125015175189,25000639,LA CRUZ 5,2502113813-2,YAMAHA,0.840,75.00
125015175189,25000704,LA CRUZ 6,2502113913-1,YAMAHA,0.840,75.00
125015175189,25000712,LA CRUZ 7,2502114013-5,YAMAHA,0.840,100.00
125015175189,25000647,LA CRUZ 8,2502114113-7,YAMAHA,0.840,75.00
125015175189,25000654,LA CRUZ 9,2502114213-8,YAMAHA,0.840,60.00
125098175186,25054784,TEODORO CERVANTES 1,2502300013-8,YAMAHA,0.840,115.00
125098175186,25055120,TEODORO CERVANTES 10,2502300913-5,HONDA,0.840,50.00
125098175186,25054636,TEODORO CERVANTES 11,2502301013-7,HONDA,0.840,60.00
125098175186,25037078,TEODORO CERVANTES 12,2502301113-5,YAMAHA,0.840,115.00
125098175186,25037110,TEODORO CERVANTES 13,2502301213-7,YAMAHA,0.840,115.00
125098175186,25054628,TEODORO CERVANTES 14,2502301313-7,YAMAHA,0.840,115.00
125098175186,25054826,TEODORO CERVANTES 15,2502301413-4,YAMAHA,0.840,115.00
125098175186,25055062,TEODORO CERVANTES 16,2502301513-6,YAMAHA,0.840,115.00
125098175186,25054842,TEODORO CERVANTES 17,2502301613-6,YAMAHA,0.840,75.00
125098175186,25055070,TEODORO CERVANTES 18,2502301713-3,YAMAHA,0.840,75.00
125098175186,25055088,TEODORO CERVANTES 19,2502301813-4,YAMAHA,0.840,75.00
125098175186,25037094,TEODORO CERVANTES 2,2502300113-7,YAMAHA,0.840,115.00
125098175186,25055096,TEODORO CERVANTES 20,2502301913-3,YAMAHA,0.840,75.00
125098175186,25054834,TEODORO CERVANTES 21,2502302013-2,YAMAHA,0.840,75.00
125098175186,25055021,TEODORO CERVANTES 22,2502302113-7,HONDA,0.840,50.00
125098175186,25037177,TEODORO CERVANTES 23,2502302213-5,YAMAHA,0.840,50.00
125098175186,25055039,TEODORO CERVANTES 24,2502302313-8,YAMAHA,0.840,75.00
125098175186,25054792,TEODORO CERVANTES 25,2502302413-6,YAMAHA,0.840,75.00
125098175186,25054768,TEODORO CERVANTES 26,2502302513-7,YAMAHA,0.840,50.00
125098175186,25055047,TEODORO CERVANTES 27,2502302613-3,YAMAHA,0.840,60.00
125098175186,25037037,TEODORO CERVANTES 28,2502302713-5,YAMAHA,0.840,115.00
125098175186,25037086,TEODORO CERVANTES 29,2502302813-8,HONDA,0.840,50.00
125098175186,25055104,TEODORO CERVANTES 3,2502300213-2,HONDA,0.840,50.00
125098175186,25055054,TEODORO CERVANTES 30,2502302913-7,YAMAHA,0.840,100.00
125098175186,25055005,TEODORO CERVANTES 31,2502303013-5,YAMAHA,0.840,50.00
125098175186,25036997,TEODORO CERVANTES 32,2502303113-7,YAMAHA,0.840,115.00
125098175186,25037128,TEODORO CERVANTES 33,2502302110-8,YAMAHA,0.840,75.00
125098175186,25054743,TEODORO CERVANTES 34,2502303313-1,YAMAHA,0.840,115.00
125098175186,25054974,TEODORO CERVANTES 35,2502303413-6,YAMAHA,0.840,115.00
125098175186,25055013,TEODORO CERVANTES 36,2502303513-1,YAMAHA,0.840,115.00
125098175186,25025138,TEODORO CERVANTES 37,2502303613-6,YAMAHA,0.840,115.00
125098175186,25054685,TEODORO CERVANTES 38,2502303713-5,YAMAHA,0.840,115.00
125098175186,25037011,TEODORO CERVANTES 39,2502303813-2,YAMAHA,0.840,48.00
125098175186,25037102,TEODORO CERVANTES 4,2502300313-5,YAMAHA,0.840,48.00
125098175186,25054701,TEODORO CERVANTES 40,2502303913-1,YAMAHA,0.840,115.00
125098175186,25054693,TEODORO CERVANTES 41,2502304013-6,YAMAHA,0.840,115.00
125098175186,25037045,TEODORO CERVANTES 42,2502304113-4,YAMAHA,0.840,115.00
125098175186,25054800,TEODORO CERVANTES 43,2502304213-6,YAMAHA,0.840,48.00
125098175186,25054735,TEODORO CERVANTES 44,2502304313-6,YAMAHA,0.840,48.00
125098175186,25054750,TEODORO CERVANTES 45,2502304413-4,HONDA,0.840,50.00
125098175186,25054990,TEODORO CERVANTES 46,2502304515-5,YAMAHA,0.840,50.00
125098175186,25037060,TEODORO CERVANTES 47,2502483813-8,YAMAHA,0.840,75.00
125098175186,25037185,TEODORO CERVANTES 48,2502483913-8,YAMAHA,0.840,115.00
125098175186,25054776,TEODORO CERVANTES 49,2502484013-7,YAMAHA,0.840,60.00
125098175186,25054677,TEODORO CERVANTES 5,2502300413-6,YAMAHA,0.840,48.00
125098175186,25037136,TEODORO CERVANTES 50,2502484113-1,YAMAHA,0.840,115.00
125098175186,25037151,TEODORO CERVANTES 51,2502484213-4,YAMAHA,0.840,48.00
125098175186,25103029,TEODORO CERVANTES 52,2502484313-9,YAMAHA,0.840,75.00
125098175186,25037029,TEODORO CERVANTES 53,2502484413-9,HONDA,0.840,50.00
125098175186,25037144,TEODORO CERVANTES 54,2502484513-8,YAMAHA,0.000,75.00
125098175186,25054982,TEODORO CERVANTES 55,2502484613-2,YAMAHA,0.840,75.00
125098175186,25054727,TEODORO CERVANTES 56,2502484713-7,YAMAHA,0.840,115.00
125098175186,25037003,TEODORO CERVANTES 57,2502484813-3,YAMAHA,0.840,48.00
125098175186,25054867,TEODORO CERVANTES 58,2502484913-3,YAMAHA,0.840,48.00
125098175186,25054859,TEODORO CERVANTES 59,2502485013-3,YAMAHA,0.840,115.00
125098175186,25037052,TEODORO CERVANTES 6,2502300513-4,YAMAHA,0.840,115.00
125098175186,25055112,TEODORO CERVANTES 7,2502300613-1,YAMAHA,0.840,48.00
125098175186,25054818,TEODORO CERVANTES 8,2502300713-5,YAMAHA,0.840,100.00
125098175186,25054719,TEODORO CERVANTES 9,2502300813-5,HONDA,0.840,50.00
1020308320516,02001436,3 DE MARZO,0201120513-2,NO ESPECIFICADO,0.840,60.00
1020308320516,02001444,9 DE MARZO,0201120613-5,NO ESPECIFICADO,0.840,65.00
102030025052,02001287,CEIBA,0201012413-9,HONDA,0.840,90.00
102030025052,02002004,ISABEL,0201012913-6,HONDA,0.840,75.00
102030025052,02001279,MICHEL,0201073013-4,HONDA,0.840,90.00
102030025052,02001261,MISAEL,0201079213-4,HONDA,0.840,75.00
1020303090207,02002665,CHUY,0201006413-8,MARINER,0.840,55.00
1020303090207,02002590,ESCUTIA II,0201005813-5,SUZUKI,0.840,60.00
1020303090207,02002608,ESCUTIA III,0201005913-4,SUZUKI,0.840,60.00
1020303090207,02002624,ESCUTIA V,0201006113-8,SUZUKI,0.840,60.00
1020303090207,02002632,ESCUTIA VI,0201006213-7,MARINER,0.840,55.00
1020303090207,02002673,ESCUTIA X,0201006613-6,MARINER,0.350,55.00
125106337213,25029463,CUMBALA,2504150713-5,YAMAHA,0.840,75.00
125106337213,25020471,LILIANA,2504231413-1,MARINER,0.840,75.00
230114993281,30121354,ABI,3002067413-8,MERCURY,0.840,60.00
230114993281,30121370,ANAHI,3002124810-9,MARINER,0.840,50.00
230114993281,30117154,CHELY,3002124910-8,SUZUKI,0.840,70.00
102030025040,02018349,CALAMAR,0201195613-6,HONDA,0.840,90.00
102030025040,02028801,CALAMAR II,0201375313-9,YAMAHA,0.840,75.00
102030025040,02028819,CALAMAR III,0201375413-5,YAMAHA,0.840,75.00
102030025040,02028827,CHOLOLO I,0201382613-4,YAMAHA,0.840,60.00
102030025040,02031889,CHOLOLO II,0201382713-7,YAMAHA,0.840,60.00
102030025040,02026342,SAJILLO II,0201348113-9,HONDA,0.840,90.00
102030025041,02028850,AXXEL,0201382513-4,YAMAHA,0.840,115.00
102030025041,02031870,BRANDON,0201446413-5,YAMAHA,0.840,60.00
102030025041,02028835,COMONFORT,0201382313-5,YAMAHA,0.840,115.00
102030025041,02031862,ELIAN,0201446013-7,YAMAHA,0.840,75.00
102030025041,02026334,SHIMODA II,0201348213-9,HONDA,0.840,90.00
102030025041,02028843,SHIZUOKA,0201382413-9,YAMAHA,0.840,60.00
230114993281-1,30139489,PACU,30027326134,YAMAHA,0.800,75.00
230114993281-1,30139497,PACU I,30027327131,YAMAHA,0.850,75.00
330064384319,30121834,CHRISTIAN,3002359210-1,SIN MOTOR,0.360,0.00
330064384319,30139794,CUBERA,3002678513-8,SIN MOTOR,0.360,0.00
330064384319,30139802,LA ÑONGA,3001825713-3,HONDA,0.840,15.00
103053024002,03016763,JOSÉ ANTONIO I,0304173413-5,EVINRUDE,0.840,90.00
1180283712,18006627,ESPERANZA,1801243813-5,YAMAHA,0.840,48.00
1180283712,18006635,TORTUGA,1801244813-1,MARINER,0.840,40.00
126047168060,26038844,CALAVERA # 13,2602264513-3,MERCURY,0.840,55.00
126047168060,26019133,CALAVERA # 2,2602264413-5,YAMAHA,0.840,115.00
126047168060,26018796,CALAVERA # 4,2602241113-4,MERCURY,0.840,55.00
12604799109,26038844,CALAVERA # 13,2602264513-3,MERCURY,0.840,55.00
12604799109,26019133,CALAVERA # 2,2602264413-5,YAMAHA,0.840,115.00
12604799109,26018796,CALAVERA # 4,2602241113-4,MERCURY,0.840,55.00
126047037003,26019133,CALAVERA # 2,2602264413-5,YAMAHA,0.840,115.00
126047037003,26018796,CALAVERA # 4,2602241113-4,MERCURY,0.840,55.00
126047037003,26038844,CALAVERA #13,2602264513-3,MERCURY,0.840,55.00
126047728045,26038844,CALAVERA # 13,2602264513-3,MERCURY,0.840,55.00
126047728045,26019133,CALAVERA # 2,2602264413-5,YAMAHA,0.840,115.00
1020303710011,02015188,UPP 090,0201192913-2,HONDA,0.840,50.00
1020303710011,02023752,UPP 094,0201313913-5,SUZUKI,0.840,115.00
1020303710011,02024735,UPP 098,0201345913-4,YAMAHA,0.840,60.00
1020303090182,02003515,UPP 069,0201014313-2,MARINER,0.840,55.00
1020303090182,02015188,UPP 090,0201192913-2,SUZUKI,0.840,60.00
1020303090182,02033652,UPP 099,02014477134,HONDA,0.840,50.00
103053024001,03016839,UPBP 1,0304127813-6,HONDA,0.840,90.00
103053024001,03016847,UPBP 2,0304127913-5,HONDA,0.840,90.00
227011222129,27013580,LEON I,2702139613-1,YAMAHA,0.200,40.00
227011222129,27013598,LEON II,2702139713-6,YAMAHA,0.200,40.00
227011222129,27013606,LEON III,2702139813-3,SUZUKI,0.200,40.00
120057993027,20028692,YAUTECAR,20031521135,YAMAHA,0.840,75.00
227011384314,27013564,LEON IV,2702139913-3,YAMAHA,0.200,40.00
227011384314,27013572,LEON V,2702140013-7,YAMAHA,0.200,40.00
227011384314,27058650,LEON VI,2702140113-6,YAMAHA,0.200,40.00
103129832-43,03037629,CONSUELO,0302396713-8,EVINRUDE,0.840,65.00
103129832-43,03037637,SUSANA,0302396413-2,EVINRUDE,0.840,105.00
103129832-43,03037611,YARETZI,0302396613-4,YAMAHA,0.840,75.00
103129993-99,03039645,CINTHIA,0302396013-4,YAMAHA,0.350,48.00
103129993-99,03039652,ROCIO,0302395913-3,JOHNSON,0.840,65.00
103129993-99,03039637,SUSANA,0302396413-2,EVINRUDE,0.840,105.00
103129167-268,03037629,CONSUELO,0302396713-8,EVINRUDE,0.840,65.00
103129167-268,03037637,SUSANA,0302396413-2,EVINRUDE,0.840,105.00
103129167-268,03037611,YARETZI,0302396613-4,YAMAHA,0.840,75.00
1261128320040,26018234,LOBO BLANCO,2602618413-5,YAMAHA,0.840,85.00
1261128320040,26023184,MARY,2602336913-7,YAMAHA,0.840,115.00
1261128320040,26015917,ROSY,2602619013-1,MERCURY,0.840,115.00
103129993-174,03037629,CONSUELO,0302396713-8,EVINRUDE,0.840,65.00
103129993-174,03037637,SUSANA,0302396413-2,EVINRUDE,0.840,105.00
103129993-174,03037611,YARETZI,0302396613-4,YAMAHA,0.840,75.00
103129728-69,03037645,CINTHIA,0302396013-4,YAMAHA,0.350,48.00
103129728-69,03037652,ROCIO,0302395913-3,JOHNSON,0.840,65.00
1031298325,03037561,CARICIA,0302396513-8,EVINRUDE,0.840,65.00
1031298325,03038603,LA SARGENTA,0302396813-9,JOHNSON,0.840,65.00
1031298325,03037587,LYDYA,0302396213-6,HONDA,0.840,90.00
1031298325,03037579,NOEMY,0302396313-9,EVINRUDE,0.840,65.00
1031298325,03037595,RENATA,0302396113-3,JOHNSON,0.840,65.00
103129993108,03037561,CARICIA,0302396513-8,EVINRUDE,0.840,65.00
103129993108,03038603,LA SARGENTA,0302396813-9,JOHNSON,0.840,65.00
103129993108,03037587,LYDIA,0302396213-6,HONDA,0.840,90.00
103129993108,03037579,NOEMY,0302396313-9,EVINRUDE,0.840,65.00
103129993108,03037595,RENATA,0302396113-3,JOHNSON,0.840,65.00
118051994285,18031070,ANA,18017615139,HONDA,8.400,15.00
118051994285,18031088,BETO,18017611133,TOHATSU,0.350,6.00
118051994285,18031096,COTORRA,18017616138,YAMAHA,0.840,15.00
118051994285,18003962,DEYSI,1801097113-8,MERCURY,0.350,25.00
118051994285,18031104,LA LENTA,18017613131,YAMAHA,0.350,75.00
118051994285,18031112,LA MARTHINA,18017607138,EVINRUDE,0.840,15.00
118051994285,18031120,LA MOYA,18017614132,JOHNSON,0.350,60.00
118051994285,18031138,LA PECHO,18017612132,YAMAHA,0.840,48.00
118051994285,18031146,LA PRICA,18017606131,YAMAHA,0.840,75.00
118051994285,18031153,MARÍA,18017605134,YAMAHA,0.840,15.00
118051994285,18031161,MIGUELITA,18017604131,YAMAHA,0.840,15.00
118051994285,18031179,PALOMA,18017609136,MERCURY,0.840,9.90
118051994285,18031187,PAULA,18017610132,MERCURY,0.350,25.00
118051994285,18031195,PAVI,18017608136,JOHNSON,0.350,60.00
102071167129,02033298,PIONERO IX,0202119813-3,YAMAHA,1.750,115.00
102071167129,02031433,PIONERO V,0202119413-5,YAMAHA,1.750,115.00
102071167129,02031441,PIONERO VI,0202119513-8,YAMAHA,1.750,115.00
102071167129,02033272,PIONERO VII,0202119713-4,YAMAHA,1.750,115.00
102071167129,02033280,PIONERO VIII,0202119713-4,YAMAHA,1.750,115.00
102071167129,02033306,PIONERO X,0202119913-2,YAMAHA,1.750,115.00
118069337001,18031070,ANA,18017615139,HONDA,8.400,15.00
118069337001,18031088,BETO,18017611133,TOHATSU,0.350,6.00
118069337001,18031096,COTORRA,18017616138,YAMAHA,0.840,15.00
118069337001,18003962,DEYSI,1801097113-8,MERCURY,0.350,25.00
118069337001,18031104,LA LENTA,18017613131,YAMAHA,0.350,75.00
118069337001,18031112,LA MARTHINA,18017607138,EVINRUDE,0.840,15.00
118069337001,18031120,LA MOYA,18017614132,JOHNSON,0.350,60.00
118069337001,18031138,LA PECHO,18017612132,YAMAHA,0.840,48.00
118069337001,18031146,LA PRICA,18017606131,YAMAHA,0.840,75.00
118069337001,18031153,MARIA,18017605134,YAMAHA,0.840,15.00
118069337001,18031161,MIGUELITA,18017604131,YAMAHA,0.840,15.00
118069337001,18031179,PALOMA,1801760913-6,MERCURY,0.840,9.90
118069337001,18031187,PAULA,18017610132,MERCURY,0.350,25.00
118069337001,18031195,PAVI,18017608136,JOHNSON,0.350,60.00
1020301750342,02018711,ELBMAR II,0202089513-4,YAMAHA,0.840,100.00
1020301750345,02020014,MELISSA,0202090613-5,YAMAHA,0.840,100.00
1020301750344,02034047,MELINNA,0202130313-8,YAMAHA,1.750,115.00
1020301750343,02011898,LA MAZATLECA,0202033813-6,YAMAHA,0.840,100.00
1020301750346,02034056,MELANY II,0202130413-2,YAMAHA,0.840,115.00
1020301750347,02018729,MIRAMAR II,0202089413-1,YAMAHA,0.840,100.00
227011994426,27013614,LEON IX,2702140413-5,SIN MOTOR,0.200,0.00
227011994426,27013622,LEON VII,2702140213-1,YAMAHA,0.200,15.00
227011994426,27013630,LEON VIII,2702140313-3,SIN MOTOR,0.200,0.00
227011994426,27013648,LEON X,2702140513-3,YAMAHA,0.750,40.00
102030025046,02029551,PESCADORES 5,0201405013-5,YAMAHA,0.840,75.00
102030025046,02029569,PESCADORES 6,0201405113-2,YAMAHA,0.840,75.00
102030025046,02029577,PESCADORES 7,0201405213-2,YAMAHA,0.840,75.00
102030025046,02029585,PESCADORES 8,0201405413-1,YAMAHA,0.840,75.00
125064202025,25019597,REFUGIO 44,2502225413-5,YAMAHA,0.840,60.00
125064202025,25019605,REFUGIO 54,2502226413-5,YAMAHA,0.840,60.00
125056039002,25125139,CERRO DEL TEROME 5,25015985138,YAMAHA,0.840,115.00
125056039002,25125162,CERRO DEL TEROME 8,25015987139,YAMAHA,0.840,115.00
125056039002,25125170,CERRO DEL TEROME 9,25015988138,YAMAHA,0.840,115.00
125064202024,25019548,TASPANA 5,2502529413-1,YAMAHA,0.840,60.00
125064202024,25019555,TASPANA 6,2502529513-2,YAMAHA,0.840,60.00
125056039001,25139106,CARACOL 109,2501415413-5,YAMAHA,0.840,75.00
125056039001,25139114,CARACOL 129,2501394513-5,YAMAHA,0.840,75.00
125056039001,25139098,CARACOL 93,2501554513-1,YAMAHA,0.840,75.00
125056039003,25137720,CHEQUE,2501170613-2,YAMAHA,0.840,115.00
125056039003,25137704,LA  GALLINA,2501041213-5,JOHNSON,0.840,105.00
125056039003,25137712,LA CHUPA CAGUAS,2501042413-4,JOHNSON,0.840,105.00
1260709931155,26018937,ISLAS DE SONORA I,2601258813-8,YAMAHA,0.840,75.00
1260709931156,26079178,SAMUEL,2601278713-3,YAMAHA,1.750,115.00
1260709931157,26079186,BETO I,2601278813-6,YAMAHA,1.750,115.00
330049337092,30087530,DANA,3001228913-1,YAMAHA,0.840,40.00
330049337092,30087548,DIOSA DEL MAR,3001229213-5,YAMAHA,0.840,40.00
330049337092,30087514,ELIDET,3001605813-3,YAMAHA,0.840,15.00
330049337092,30029235,FEY,3001228813-2,YAMAHA,0.840,50.00
330049337092,30087506,KAREN,3001605713-5,YAMAHA,0.840,60.00
330049337092,39929193,PIRAGUA,3001228613-4,YAMAHA,0.350,40.00
330049337092,30087522,REYNA,3001605613-4,YAMAHA,0.840,40.00
330049337092,30029219,YENI,3001229413-8,YAMAHA,0.350,40.00
330049994304,30087530,DANA,3001228913-1,YAMAHA,0.840,40.00
330049994304,30087548,DIOSA DEL MAR,3001229213-5,YAMAHA,0.840,40.00
330049994304,30087514,ELIDET,3001605813-3,YAMAHA,0.840,15.00
330049994304,30029235,FEY,3001228813-2,YAMAHA,0.840,50.00
330049994304,30087506,KAREN,3001605713-5,YAMAHA,0.840,60.00
330049994304,39929193,PIRAGUA,3001228613-4,YAMAHA,0.350,40.00
330049994304,30087522,REYNA,3001605613-4,YAMAHA,0.840,40.00
330049994304,30029219,YENI,3001229413-8,YAMAHA,0.350,40.00
228084832011,28032084,GAVIOTA 3,2804052713-5,MARINER,0.840,60.00
228084832011,28032068,LA GAVIOTA 1RA.,2804052613-2,MERCURY,0.840,90.00
228084993022,28032084,GAVIOTA 3,2804052713-5,MARINER,0.840,60.00
228084993022,28032068,LA GAVIOTA 1RA.,2804052613-2,MERCURY,0.840,90.00
230114993269,30139083,ESBEYDI,3002895113-9,YAMAHA,0.840,60.00
312047994423,12050803,ANI,12025618134,SIN MOTOR,0.350,0.00
312047994423,12022083,DAYANA,1202435313-7,SIN MOTOR,0.350,0.00
312047994423,12022158,EL PUMA,1202435713-8,SIN MOTOR,0.350,0.00
312047994423,12022091,EL RANA,1202435913-9,SIN MOTOR,0.350,0.00
312047994423,12022174,EL REBELDE,1202436613-2,SIN MOTOR,0.350,0.00
312047994423,12022166,LA CHINA,1202436713-5,SIN MOTOR,0.350,0.00
312047994423,12022208,LA TURBINA,1202435813-1,SIN MOTOR,0.350,0.00
312047994423,12022216,LUCERO,1202435413-9,SIN MOTOR,0.350,0.00
312047994423,12022075,MARICELA,1202435113-1,SIN MOTOR,0.350,0.00
312047994423,12050811,MICHELLE,12025619133,SIN MOTOR,0.350,0.00
312047994423,12022133,MONICA,1202436513-9,SIN MOTOR,0.350,0.00
312047994423,12022125,NACARANDA,1202436413-6,SIN MOTOR,0.350,0.00
126047993251,26037630,ADI,2602440913-8,YAMAHA,0.840,75.00
126047993251,26002915,BIANCA ARACELI,2602060713-3,MARINER,0.840,55.00
126047993251,26011932,CRISTIAN,2602099713-8,YAMAHA,0.840,75.00
126047993251,26017954,EL NIÑO,2602292413-2,YAMAHA,0.840,60.00
126047993251,26005140,JESUS CIPRIANO,2602061513-4,YAMAHA,0.840,75.00
126047993251,26006692,MARISOL,2602061913-1,YAMAHA,0.840,75.00
126047993251,26006882,MINERVA MARIA,2602061613-4,HONDA,0.840,90.00
126047993251,26011940,ROSA MARIELA,2602296913-6,YAMAHA,0.840,50.00
126047993251,26011999,SIRENA,2602060813-6,YAMAHA,0.840,55.00
126047993251,26011924,YOSELIN,2602265113-4,YAMAHA,0.840,50.00
126047037019,26037630,ADI,2602440913-8,YAMAHA,0.840,75.00
126047037019,26006692,MARISOL,2602061913-1,YAMAHA,0.840,75.00
126047037019,26011940,ROSA MARIELA,2602296913-6,YAMAHA,0.840,50.00
126047037019,26011957,YAHAIRA LIZBETH,2602265013-8,YAMAHA,0.840,75.00
10203037105,02023653,ARAMIS,0201331010-9,YAMAHA,0.840,60.00
10203037105,02023620,BETSAIDA,0201326313-6,YAMAHA,0.350,60.00
10203037105,02023638,DANIKA 1,0201333713-0,YAMAHA,0.350,60.00
10203037105,02023661,JACKY,0201330910-5,YAMAHA,0.840,75.00
10203037105,02023644,JIREH,0201331110-9,YAMAHA,0.840,60.00
10203037105,02023612,KARLA,0201329610-3,YAMAHA,0.350,60.00
10203037105,02023604,LA GAVIOTA,0201326213-6,YAMAHA,0.350,60.00
10203037105,02010155,LULU,0201027813-5,YAMAHA,0.840,60.00
10203037105,02023596,MA. EUGENIA,0201329510-3,YAMAHA,0.350,60.00
103053371023,03004686,TODOS SANTOS I,0304069913-8,EVINRUDE,0.840,90.00
103053371023,03004694,TODOS SANTOS III,0304070013-7,SUZUKI,0.840,115.00
103053371023,03004702,TODOS SANTOS IV,0304070213-4,SUZUKI,0.840,115.00
103053371023,03014081,TODOS SANTOS VII,0304070513-9,EVINRUDE,0.840,90.00
103053371023,03004710,TODOS SANTOS VIII,0304070613-2,SUZUKI,0.840,115.00
103053371023,03011749,TODOS SANTOS XI,0304070913-3,SUZUKI,0.840,115.00
103053371023,03004728,TODOS SANTOS XIII,0304204213-2,SUZUKI,0.840,115.00
103053371023,03004636,TODOS SANTOS XIV,0304204313-8,YAMAHA,0.840,100.00
103053371023,03004785,TODOS SANTOS XIX,0304204813-2,HONDA,0.840,90.00
103053371023,03004744,TODOS SANTOS XV,0304204413-1,SUZUKI,0.840,115.00
103053371023,03004751,TODOS SANTOS XVI,0304204513-7,SUZUKI,0.840,115.00
103053371023,03004769,TODOS SANTOS XVII,0304204613-0,SUZUKI,0.840,115.00
103053371023,03004777,TODOS SANTOS XVIII,0304204713-9,SUZUKI,0.840,115.00
103053371023,03004793,TODOS SANTOS XX,0304328413-5,SUZUKI,0.840,90.00
103053371023,03004801,TODOS SANTOS XXI,0304205013-7,HONDA,0.840,90.00
103053560001,03004686,TODOS SANTOS I,0304069913-8,EVINRUDE,0.840,90.00
103053560001,03004694,TODOS SANTOS III,0304070013-7,SUZUKI,0.840,115.00
103053560001,03004702,TODOS SANTOS IV,0304070213-4,SUZUKI,0.840,115.00
